1495661881.232064,261.0,245,248.0,241,244.0,244
1495663211.170886,261.0,245,248.0,241,244.0,244
1495666811.143647,272.0,256,250.0,251,254.0,254
1495670416.343475,279.0,263,228.0,252,256.0,255
1495674010.757608,267.0,242,243.0,231,237.0,238
1495677609.607096,279.0,263,254.0,260,265.0,265
1495681214.059898,274.0,279,245.0,257,261.0,260
1495684811.292643,278.0,271,243.0,242,250.0,249
1495688411.648803,286.0,281,246.0,257,261.0,260
1495692012.592008,287.0,281,257.0,257,261.0,260
1495695612.525345,298.0,284,260.0,263,265.0,264
1495699211.670386,294.0,315,250.0,298,286.0,285
1495702815.327892,312.0,311,264.0,248,261.0,257
1495706415.766464,339.0,310,253.0,237,255.0,251
1495710111.483626,326.0,313,254.0,278,276.0,273
1495717211.892306,335.0,288,240.0,287,286.0,286
1495720890.335924,326.0,312,254.0,313,309.0,310
1495724412.887941,314.0,339,207.0,344,341.0,341
1495728010.449638,331.0,345,226.0,348,348.0,348
1495731610.436208,317.0,347,195.0,348,347.0,347
1495735212.051345,313.0,339,195.0,341,339.0,339
1495738810.533886,313.0,338,195.0,340,338.0,338
1495742411.57233,313.0,334,192.0,335,333.0,333
1495746012.300361,333.0,334,234.0,335,333.0,333
1495749610.096652,327.0,339,178.0,341,339.0,339
1495753225.667835,334.0,341,178.0,343,342.0,340
1495756810.928608,333.0,340,142.0,341,341.0,339
1495760488.025887,333.0,338,142.0,340,337.0,337
1495764011.224882,310.0,353,142.0,354,349.0,349
1495767639.975469,325.0,327,142.0,346,346.0,345
1495771220.98055,39.0,325,142.0,342,335.0,337
1495774822.053368,39.0,324,142.0,341,333.0,335
1495778492.305274,39.0,326,142.0,345,345.0,343
1495782015.068784,39.0,326,142.0,344,339.0,341
1495785696.026465,308.0,325,142.0,343,340.0,338
1495789217.401846,308.0,324,142.0,340,331.0,334
1495792817.408742,308.0,331,142.0,351,352.0,353
1495796415.693455,33.0,321,142.0,334,328.0,324
1495800018.780393,318.0,325,142.0,339,341.0,340
1495803610.249286,318.0,356,142.0,356,356.0,356
1495807210.593122,7.0,360,142.0,0,1.0,1
1495810836.235925,43.0,350,142.0,350,350.0,350
1495814409.934158,188.0,22,145.0,22,22.0,23
1495818009.877597,306.0,18,155.0,18,18.0,18
1495821610.596745,313.0,348,141.0,348,348.0,348
1495825209.62222,259.0,309,141.0,309,309.0,308
1495828811.425682,268.0,353,159.0,353,353.0,353
1495832418.703823,188.0,351,159.0,351,351.0,351
1495836018.405078,302.0,2,99.0,2,2.0,2
1495839614.030631,316.0,345,134.0,345,345.0,344
1495843211.749486,334.0,349,156.0,349,349.0,349
1495846812.105595,330.0,353,156.0,353,353.0,353
