1493397889.844414,2.23,2.89,1.34,2.95,1.79,3.04
1493398809.826682,2.23,2.89,1.34,2.95,1.79,3.04
1493402411.654379,4.02,2.17,1.34,2.21,1.34,2.27
1493406010.298685,4.02,2.17,1.34,2.21,1.34,2.27
1493409610.000619,1.34,2.17,0.9,2.21,1.34,2.27
1493413210.128823,2.68,2.17,0.45,2.21,1.34,2.26
1493416810.586324,3.58,2.17,0.45,2.21,1.34,2.27
1493420410.483813,2.23,1.45,0.0,1.49,0.9,1.53
1493424010.513033,2.23,2.16,0.0,2.22,1.34,2.29
1493427610.667384,4.92,2.85,0.45,2.98,1.79,3.10
1493431220.47064,1.79,3.44,0.45,4.90,2.68,5.35
1493434831.265343,2.23,0.92,0.0,5.51,2.68,5.89
1493438425.917008,1.34,0.57,0.0,4.18,2.23,4.98
1493442010.927568,0.0,0.97,0.0,1.90,0.9,2.09
1493445617.481599,0.45,0.42,0.0,2.14,0.9,2.27
1493449213.219278,0.45,0.96,0.0,2.07,1.34,3.12
1493452816.372808,0.45,0.29,0.0,1.92,1.34,2.30
1493456421.670326,0.45,0.36,0.0,2.94,1.79,3.25
1493460016.104461,0.9,0.89,0.0,3.03,1.79,4.07
1493463618.765678,0.45,1.38,0.0,2.53,1.79,4.02
1493467216.465638,0.0,1.32,0.0,2.62,1.79,4.05
1493470815.164018,0.9,2.66,0.0,2.90,2.23,3.88
1493474410.285226,0.45,3.43,0.0,3.69,2.23,4.16
1493478011.251495,0.0,2.16,0.0,2.20,1.34,2.32
1493481614.5942,0.9,2.16,0.0,2.20,1.34,2.31
1493485212.360335,2.23,2.17,2.23,2.20,1.34,2.30
1493488813.968633,2.68,2.90,1.79,2.94,1.79,3.06
1493492410.830057,3.58,5.70,1.34,5.92,3.58,6.25
1493496009.478556,1.79,5.00,2.23,5.16,3.13,5.50
1493499613.499342,3.13,4.31,2.68,4.42,2.68,4.60
1493503210.268825,3.13,4.33,1.79,4.40,2.68,4.71
1493506810.086435,4.02,4.30,2.23,4.41,2.68,4.73
1493510412.241492,4.47,5.61,1.79,5.95,3.58,6.56
1493514009.159595,3.13,4.10,2.68,4.46,2.68,5.03
1493517608.000483,3.13,0.00,2.68,0.00,0.0,0.00
1493521218.025467,1.34,2.14,0.0,2.61,2.23,4.83
1493524818.887787,0.0,1.12,0.0,3.67,2.23,4.98
1493528421.057664,0.0,1.16,0.0,3.63,2.23,4.97
1493532021.606255,0.45,1.20,0.0,3.58,2.23,4.96
1493535620.250568,0.9,0.82,0.9,3.23,2.23,4.23
1493539301.464489,0.45,1.14,1.34,5.45,3.13,6.89
1493542896.461171,0.0,1.48,1.34,5.13,3.13,6.86
1493546416.212215,0.9,1.93,2.23,4.91,3.58,7.06
1493550013.704294,0.45,4.22,2.68,8.40,5.37,10.56
1493553613.25071,3.58,4.01,3.13,7.75,4.92,9.89
1493557214.180725,2.23,5.07,2.23,6.18,4.02,7.11
1493560812.767803,0.45,6.41,1.34,7.10,4.47,7.81
1493564412.099268,0.45,6.32,1.34,6.64,4.02,7.30
1493568009.691191,0.45,6.33,1.79,6.64,4.02,7.18
