ncols	39
nrows	37
xllcorner	501826.655415
yllcorner	5174221.807663
cellsize	690.000000
NODATA_value	-32768.000000
4.31	4.46	5.18	4.54	4.92	5.04	4.79	7.31	7.26	4.56	6.91	4.51	4.55	5.72	4.44	4.47	4.14	4.39	4.16	4.45	4.32	4.33	4.92	4.56	3.05	4.25	4.34	6.41	8.45	4.65	8.21	4.40	4.38	7.29	4.45	4.45	6.37	4.68	4.68	
4.31	4.46	5.18	4.54	4.92	5.04	4.79	7.31	7.26	4.56	6.91	4.51	4.55	5.72	4.44	4.47	4.14	4.39	4.16	4.45	4.32	4.33	4.92	4.56	3.05	4.25	4.34	6.41	8.45	4.65	8.21	4.40	4.38	7.29	4.45	4.45	6.37	4.68	4.68	
3.99	4.38	4.87	4.54	4.67	4.74	4.86	7.16	4.57	6.89	6.73	4.49	6.55	5.75	4.14	4.47	3.18	4.48	4.45	4.50	3.37	4.40	4.52	4.62	3.87	3.72	4.09	4.88	8.23	7.97	8.25	5.57	5.27	7.33	4.58	4.49	5.92	6.79	6.79	
1.82	4.46	4.29	4.41	4.22	4.31	4.30	4.37	4.39	4.45	4.52	4.48	6.35	4.51	4.50	2.58	2.46	1.97	2.19	4.12	4.48	4.44	5.32	3.51	2.48	3.83	4.02	3.89	7.32	7.28	7.07	6.82	6.07	6.63	4.96	4.53	7.92	6.60	6.60	
2.82	2.39	2.42	4.32	4.33	4.39	4.36	4.41	4.35	5.88	4.43	6.20	4.48	4.50	4.50	4.49	2.48	3.00	4.42	4.50	4.51	4.42	5.10	1.31	2.91	3.89	3.72	4.02	4.07	4.85	7.23	6.44	6.73	4.73	4.46	7.69	6.45	6.67	6.67	
2.23	1.75	4.42	4.27	5.57	3.93	4.58	4.54	4.49	4.45	4.41	6.08	6.33	5.59	4.51	4.54	2.52	4.47	1.89	2.02	4.46	4.40	4.28	3.60	2.67	4.04	3.54	4.04	4.20	4.03	4.73	4.88	4.51	5.01	4.93	4.83	4.57	4.56	4.56	
3.59	4.59	4.56	3.19	4.46	5.43	2.96	3.51	4.38	3.65	4.46	4.46	4.46	4.44	6.53	3.53	3.60	3.32	2.68	4.55	4.67	1.93	4.49	4.50	2.57	2.29	4.43	4.74	2.58	4.32	4.28	4.36	4.40	4.41	4.35	4.78	4.47	4.26	4.26	
4.50	4.56	4.59	3.96	4.84	5.32	3.34	4.08	4.76	3.65	3.88	4.53	3.56	5.84	7.30	7.27	6.08	5.82	4.58	6.85	7.01	4.52	2.22	2.24	2.47	2.57	4.33	4.61	2.49	2.21	3.76	4.36	4.46	4.43	4.29	4.35	4.37	4.33	4.33	
4.42	4.51	4.53	4.52	4.65	4.47	8.36	8.08	6.12	5.37	3.88	3.21	5.59	6.32	6.46	6.12	6.01	6.15	6.45	6.61	6.58	6.80	4.59	4.54	2.91	3.28	4.32	4.51	4.34	1.88	4.06	4.38	5.41	4.55	4.20	3.59	3.19	3.09	3.09	
4.48	4.50	4.50	4.53	5.57	8.24	5.89	4.42	6.55	6.38	7.79	6.22	5.99	5.36	6.18	6.51	4.51	6.74	7.35	6.73	4.45	4.47	6.75	4.52	5.03	4.57	4.34	4.43	6.21	2.70	4.21	4.27	4.69	6.38	4.70	3.98	3.59	2.86	2.86	
4.50	4.51	7.81	7.11	6.47	8.36	5.38	4.38	6.53	8.26	7.46	5.67	5.63	4.93	4.50	7.10	6.45	6.92	7.27	4.57	4.53	4.57	4.50	4.51	4.58	4.57	4.36	4.41	6.41	2.75	4.38	4.32	4.27	6.58	6.62	7.14	6.59	5.29	5.29	
4.42	7.42	7.84	6.13	4.44	8.11	6.05	4.53	5.30	4.43	6.12	4.07	4.75	4.57	4.45	4.83	4.74	4.74	4.61	4.58	4.55	4.52	4.63	4.51	1.92	4.58	4.22	4.40	4.52	3.02	3.28	4.48	4.29	6.41	6.51	4.49	6.35	4.54	4.54	
4.43	7.94	7.43	4.72	4.93	8.05	4.55	6.20	5.78	8.48	6.32	6.10	6.18	5.54	4.65	6.16	4.86	7.08	4.52	4.41	4.46	4.43	4.48	4.52	4.56	4.57	4.49	4.45	4.51	3.77	4.45	4.14	4.36	4.37	4.41	4.49	5.34	3.43	3.43	
4.39	7.47	5.02	5.15	7.78	5.00	4.67	7.27	8.38	7.29	6.47	5.92	4.72	4.76	4.77	4.51	4.38	4.47	4.53	4.44	4.48	4.44	4.35	4.45	4.49	4.47	4.47	4.46	4.48	4.57	2.11	2.31	4.39	4.43	4.35	4.42	6.80	6.80	6.80	
4.38	6.88	4.44	5.67	5.18	4.96	7.94	4.83	8.21	6.18	5.90	4.62	4.65	4.49	4.51	4.54	4.46	4.88	4.07	3.64	3.68	4.48	4.40	4.40	4.44	4.41	4.37	4.40	4.43	4.47	4.52	4.52	4.51	4.49	4.39	5.35	5.99	4.57	4.57	
4.44	5.10	4.52	4.52	4.87	7.98	7.27	7.95	8.22	5.38	4.43	4.73	4.57	4.51	4.69	5.10	4.50	4.82	3.86	3.30	3.25	4.42	3.54	3.80	3.27	4.47	4.42	3.20	4.42	2.05	4.39	4.45	3.10	4.16	4.52	4.63	5.56	6.19	6.19	
5.48	5.44	4.50	5.24	7.99	6.95	7.69	7.47	7.89	5.74	5.21	4.58	4.51	4.71	4.71	6.23	6.10	5.91	4.63	3.52	3.21	3.16	3.21	2.90	1.85	2.51	3.54	3.33	2.15	1.51	2.38	3.17	3.99	4.33	4.75	4.54	4.46	4.45	4.45	
4.33	4.40	5.49	5.75	6.94	5.71	4.54	4.83	7.44	4.56	4.62	4.47	4.46	4.81	4.54	5.75	5.66	5.98	6.23	5.90	2.58	4.07	5.68	5.74	5.42	7.44	8.53	5.36	1.34	4.48	4.52	4.58	4.32	4.47	5.34	5.18	5.52	6.43	6.43	
4.34	5.54	5.69	5.54	5.57	7.14	7.45	7.86	6.05	4.71	4.56	4.48	4.42	4.68	5.16	4.81	5.71	6.43	8.46	7.92	7.79	7.09	6.00	5.59	4.46	8.13	6.40	7.05	3.68	4.46	6.59	5.61	5.23	5.55	4.46	4.41	4.37	4.39	4.39	
4.37	4.34	4.37	4.43	4.38	5.54	5.61	7.20	4.91	4.53	4.52	4.66	5.11	5.44	5.88	6.62	7.92	8.21	7.40	7.33	7.33	6.11	5.85	4.50	7.79	8.18	6.58	8.24	6.28	4.49	4.35	5.86	8.01	4.45	4.40	4.51	4.46	4.36	4.36	
4.46	4.36	4.31	4.33	4.30	4.33	5.54	5.36	4.53	5.66	4.56	4.70	5.72	7.12	8.33	7.84	7.78	7.63	7.11	7.26	7.30	6.07	4.55	7.70	7.99	7.84	6.42	4.46	5.89	4.52	4.38	5.99	8.05	3.95	4.51	5.12	4.15	4.47	4.47	
3.65	3.73	4.39	4.30	4.27	4.26	5.72	5.35	4.49	5.30	5.13	7.10	7.80	7.41	7.39	7.33	7.59	7.21	6.83	7.05	6.97	4.60	4.51	7.86	7.90	4.49	6.26	5.65	4.49	4.48	4.49	6.21	4.40	7.42	5.83	6.11	4.98	3.36	3.36	
3.76	3.85	3.72	3.39	4.36	4.19	4.24	4.43	4.45	4.94	5.31	5.20	7.62	7.77	7.16	7.50	7.42	6.79	6.87	7.12	7.31	6.97	7.69	7.54	7.62	6.26	8.42	4.44	4.35	4.38	4.54	6.11	4.34	6.63	7.08	6.02	6.80	7.74	7.74	
1.77	4.52	2.19	3.65	3.18	3.59	4.31	4.33	5.09	4.48	4.54	4.38	7.52	7.08	6.93	7.36	6.79	6.65	6.92	7.11	6.96	4.51	7.32	7.53	4.46	5.58	4.60	4.50	4.38	4.26	4.44	7.49	4.45	4.58	4.50	5.80	6.58	4.52	4.52	
5.47	5.61	5.51	4.35	3.63	2.89	3.60	4.30	4.48	7.18	7.56	7.35	7.35	5.24	5.29	5.27	5.23	5.26	5.46	5.31	4.51	7.36	5.29	4.79	5.56	6.06	6.57	2.05	2.47	4.30	4.26	7.20	4.94	4.42	4.44	6.94	7.83	7.36	7.36	
4.32	5.49	5.55	4.58	5.40	4.92	4.56	4.38	4.33	5.57	5.53	5.56	5.48	5.41	5.39	5.42	5.49	5.45	5.40	5.41	5.46	5.30	7.05	6.87	8.02	7.49	8.33	5.02	3.99	4.50	4.24	7.09	4.63	4.34	4.49	6.30	7.56	5.91	5.91	
4.35	4.40	4.50	4.52	4.46	3.84	3.96	4.42	4.33	4.33	4.40	4.46	5.49	4.50	5.36	4.51	5.56	5.34	5.33	5.38	5.37	5.28	5.28	7.10	6.99	4.41	8.02	4.03	5.77	4.62	4.46	4.42	4.59	3.34	4.14	6.04	6.20	4.60	4.60	
4.41	4.40	4.48	5.03	3.66	3.98	4.03	4.44	4.39	4.39	4.39	4.42	4.48	4.48	4.45	4.46	5.36	5.40	5.37	4.51	4.51	5.36	6.58	7.36	6.61	6.73	7.96	5.63	4.47	4.52	4.56	4.59	5.45	3.32	4.42	5.00	4.45	4.58	4.58	
4.47	4.40	4.36	5.41	4.79	4.19	4.50	3.44	4.46	4.43	4.42	4.42	4.46	4.45	4.40	4.34	4.27	4.30	4.41	4.50	4.50	4.46	6.81	5.10	5.00	4.91	7.29	6.69	6.03	4.59	4.45	4.53	6.56	6.98	2.94	4.38	4.30	4.33	4.33	
4.55	4.21	4.09	4.38	4.54	3.76	3.41	4.48	4.46	4.46	4.45	4.44	4.52	4.48	4.38	4.22	4.44	4.20	4.24	4.37	4.39	4.32	4.40	4.97	4.43	5.03	5.02	6.68	4.60	4.60	4.53	4.25	5.87	6.02	7.12	3.61	4.47	4.34	4.34	
4.53	4.59	4.54	4.41	4.45	4.57	3.48	3.34	4.46	4.46	4.44	4.42	4.47	5.20	5.09	5.83	2.74	3.65	3.53	4.41	4.49	4.37	4.25	4.31	4.27	4.24	4.37	4.41	4.43	4.72	5.84	2.91	4.44	4.43	6.52	6.76	3.93	6.15	6.15	
