1473620238.632661,5.81,5.21,0.45,7.43,3.13,2.65
1473732353.608238,0.9,2.97,0.45,0.03,0.0,0.07
1473735934.801635,0.45,3.36,0.0,0.65,0.45,1.06
1473735993.847932,0.45,3.36,0.0,0.65,0.45,1.06
1473737455.518408,0.45,3.36,0.0,0.66,0.45,1.07
1473889831.703098,2.23,3.71,0.9,6.98,2.23,1.29
1474218179.536067,6.26,10.63,5.81,16.68,7.6,13.50
1474219105.679247,6.26,9.81,5.81,14.78,6.7,10.94
1474221630.562319,7.15,10.44,4.47,14.89,6.7,10.28
1474225212.436941,4.92,9.14,4.02,13.40,5.81,8.19
1474228812.13932,5.81,7.31,4.47,11.11,4.47,5.21
1474232412.708649,5.81,6.58,3.13,10.32,4.02,4.67
1474236012.731273,4.47,7.92,2.68,11.63,4.92,6.62
1474239614.377856,4.92,7.17,3.13,10.49,4.47,6.32
1474243293.863493,4.47,5.73,4.92,7.95,3.58,5.06
1474246813.031855,4.47,8.43,3.58,9.22,5.81,11.71
1474250411.756447,3.13,5.29,3.13,7.94,4.92,14.16
1474254031.320486,2.68,0.82,3.13,9.98,5.81,13.48
1474257611.149337,1.79,3.89,2.68,9.75,4.92,14.61
1474261215.158167,1.34,4.14,2.23,9.28,4.92,14.50
1474264829.267184,1.34,3.72,3.13,11.65,4.92,15.06
1474268415.573757,1.34,4.02,1.79,10.35,4.47,13.88
1474272018.337007,1.34,4.43,1.79,8.33,4.02,12.54
1474275615.898442,2.23,4.37,2.23,9.17,4.02,12.71
1474279217.579573,0.9,5.04,2.23,6.15,3.58,11.15
1474282815.309527,1.34,5.57,2.23,5.43,3.58,11.00
1474286504.839173,0.0,5.34,1.79,4.72,3.13,9.81
1474290075.049842,1.34,4.75,0.9,6.25,3.13,10.03
1474293611.243648,0.45,4.30,1.34,6.71,3.13,7.29
1474297222.748742,0.0,4.23,1.34,7.13,2.68,3.20
1474300840.736362,0.0,4.40,2.23,7.80,2.68,2.93
1474304423.534037,2.23,6.45,2.68,10.62,4.02,5.77
1474308057.913178,3.13,7.26,3.58,11.46,4.47,5.95
1474311653.570299,2.23,8.32,3.13,13.34,5.37,8.51
1474315217.894803,2.68,7.25,3.58,11.65,4.47,6.42
1474318812.466321,4.02,5.13,3.13,9.07,3.13,3.50
1474322415.113025,2.68,5.79,3.13,9.61,3.58,4.55
1474326010.883554,4.02,7.18,3.58,10.42,4.47,6.28
1474329612.684038,0.45,4.99,1.34,7.40,3.13,4.20
1474333215.314473,0.45,2.01,0.0,2.77,1.79,4.09
1474336814.392898,0.45,3.34,0.0,3.53,1.79,4.02
1474340417.17948,0.45,3.34,0.0,3.53,1.79,4.02
1474344026.172256,0.45,5.24,0.0,12.12,2.68,12.81
1474347608.724044,0.45,3.28,0.0,0.79,0.45,1.07
1474351217.237536,0.0,3.64,0.0,3.31,1.34,3.57
1474354811.465019,0.45,2.31,0.0,1.87,1.34,2.97
1474358420.073758,0.45,3.60,0.0,5.79,2.23,7.34
1474362009.854818,0.45,2.74,0.0,1.46,0.9,1.89
1474365618.578646,0.45,2.59,0.0,3.41,1.34,3.63
1474369222.683627,0.0,3.66,0.0,6.27,2.23,7.43
1474372915.189063,0.0,6.15,0.0,9.25,3.13,10.31
1474376423.127699,0.0,7.09,0.0,12.24,2.68,13.06
1474380014.830786,1.79,5.21,0.0,5.35,3.13,5.82
1474383612.257223,0.9,2.21,0.0,4.76,1.34,0.81
1474387212.321224,0.45,2.96,0.0,6.34,1.79,4.06
1474390810.446272,0.0,3.66,1.34,7.59,2.23,4.31
1474394412.131533,0.9,3.69,0.9,7.84,2.23,4.18
1474398010.525766,2.23,3.69,0.9,7.94,2.23,4.15
1474401611.206132,1.34,3.69,0.9,7.94,2.23,3.31
1474405211.536215,2.23,1.49,0.0,5.54,0.9,2.43
1474408819.954522,3.58,5.89,0.0,5.76,3.58,5.17
1474412429.872021,4.92,2.97,0.0,2.87,1.79,3.04
1474416028.592698,4.92,6.30,0.45,5.53,4.02,6.89
1474423226.668577,2.68,5.24,0.0,11.76,2.68,13.38
1474426829.53787,1.79,5.53,0.0,11.02,2.68,13.34
1474430418.283662,0.9,3.75,0.0,4.55,1.79,4.69
1474434021.647926,1.79,5.15,0.0,5.26,2.23,7.20
1474437625.031545,0.45,4.81,0.9,6.18,2.23,7.36
1474441222.275303,2.68,7.56,0.45,3.94,2.68,11.05
1474444827.154635,0.45,6.35,0.0,8.72,2.68,12.76
1474448420.520627,0.45,5.32,0.45,4.79,2.23,7.08
1474452012.878717,1.79,4.26,0.0,1.84,1.34,3.01
1474455610.359708,0.45,4.26,0.0,1.89,1.34,2.98
1474459217.513111,0.45,5.68,0.45,5.44,2.23,6.34
1474462864.30041,1.34,8.71,0.0,8.50,3.13,10.01
1474466413.294062,0.9,3.15,0.0,3.35,2.23,6.15
1474470025.438561,2.23,3.66,0.0,5.44,2.23,5.91
1474473681.069809,4.47,5.11,0.0,8.15,3.13,6.90
1474477436.700817,3.13,6.56,0.0,9.71,4.02,8.74
1474480871.20603,4.47,4.44,0.45,7.90,2.68,6.41
1474484423.685322,4.47,5.17,1.34,8.35,3.13,7.59
1474488018.67881,4.47,5.88,2.23,9.43,3.58,7.82
1474491758.258923,3.13,5.88,1.34,9.15,3.58,7.98
1474495280.747381,4.02,5.84,1.34,9.00,3.58,7.76
1474498840.562955,4.02,5.80,0.0,8.72,3.58,7.51
1474502444.713145,3.13,4.27,0.45,6.58,2.68,5.37
1474506023.980498,2.23,1.44,0.0,2.15,1.34,2.95
