1495661878.663921,261.0,253,248.0,236,244.0,240
1495663208.458406,261.0,253,248.0,236,244.0,240
1495666808.597847,272.0,263,250.0,244,254.0,252
1495670412.28734,279.0,265,228.0,246,256.0,254
1495674008.505364,267.0,246,243.0,230,237.0,234
1495677606.778134,279.0,279,254.0,257,265.0,269
1495681210.76036,274.0,316,245.0,258,261.0,261
1495684808.138882,278.0,40,243.0,242,250.0,250
1495688408.627437,286.0,27,246.0,257,261.0,261
1495692009.507164,287.0,27,257.0,257,261.0,261
1495695609.479605,298.0,26,260.0,264,265.0,265
1495699209.457299,294.0,25,250.0,293,286.0,285
1495702811.446339,312.0,33,264.0,258,261.0,261
1495706411.752468,339.0,45,253.0,249,255.0,255
1495710109.267914,326.0,29,254.0,280,276.0,276
1495717209.162814,335.0,288,240.0,278,286.0,285
1495720808.220267,326.0,309,254.0,293,309.0,315
1495724410.654418,314.0,336,207.0,327,341.0,348
1495728007.854754,331.0,341,226.0,328,348.0,356
1495731607.661015,317.0,340,195.0,324,347.0,356
1495735209.302474,313.0,333,195.0,317,339.0,348
1495738807.955527,313.0,332,195.0,312,338.0,348
1495742409.039452,313.0,328,192.0,312,333.0,341
1495746009.719016,333.0,328,234.0,310,333.0,342
1495749607.403933,327.0,333,178.0,317,339.0,348
1495753208.226262,334.0,335,178.0,315,342.0,352
1495756809.221788,333.0,333,142.0,309,341.0,353
1495760408.286599,333.0,332,142.0,320,337.0,343
1495764008.43772,310.0,355,142.0,349,349.0,348
1495767629.667623,325.0,17,142.0,347,346.0,342
1495771211.942262,39.0,33,142.0,339,335.0,333
1495774813.003964,39.0,33,142.0,338,333.0,331
1495778487.858748,39.0,39,142.0,350,345.0,346
1495782009.882394,39.0,36,142.0,345,339.0,339
1495785691.668156,308.0,35,142.0,343,340.0,338
1495789209.949265,308.0,25,142.0,335,331.0,331
1495792808.218992,308.0,32,142.0,352,352.0,351
1495796408.968339,33.0,21,142.0,331,328.0,327
1495800011.25036,318.0,28,142.0,339,341.0,344
1495803607.843998,318.0,348,142.0,317,356.0,15
1495807208.567277,7.0,346,142.0,301,1.0,21
1495810834.277239,43.0,335,142.0,286,350.0,14
1495814408.025899,188.0,2,145.0,283,22.0,42
1495818007.819529,306.0,357,155.0,278,18.0,40
1495821608.654726,313.0,331,141.0,275,348.0,17
1495825207.734237,259.0,301,141.0,249,309.0,5
1495828809.59846,268.0,340,159.0,301,353.0,11
1495832414.49664,188.0,334,159.0,276,351.0,19
1495836013.362774,302.0,340,99.0,267,2.0,32
1495839612.217261,316.0,334,134.0,296,345.0,3
1495843209.895918,334.0,311,156.0,237,349.0,60
1495846810.125605,330.0,332,156.0,255,353.0,30
1495850407.549008,332.0,3,156.0,346,3.0,8
1495854010.068652,307.0,30,156.0,5,8.0,7
1495857609.878177,11.0,26,156.0,338,334.0,334
1495861209.574574,57.0,24,156.0,334,330.0,330
1495864809.85468,105.0,10,156.0,264,264.0,264
1495868413.61677,20.0,24,156.0,328,322.0,322
1495872006.968184,318.0,28,156.0,277,276.0,276
1495875682.818574,331.0,26,156.0,310,303.0,300
1495879210.828417,331.0,9,156.0,287,284.0,284
1495882821.694473,331.0,16,156.0,289,285.0,285
1495886414.05324,334.0,21,156.0,287,289.0,294
1495890008.864747,309.0,287,156.0,272,282.0,281
1495893607.694727,309.0,301,156.0,274,298.0,308
1495897210.349363,43.0,305,252.0,271,308.0,324
1495900809.914372,3.0,305,237.0,264,309.0,332
1495904413.562654,309.0,311,249.0,279,315.0,330
1495908009.615601,306.0,310,190.0,277,314.0,329
1495911609.38658,283.0,322,227.0,286,330.0,348
1495915209.99498,286.0,312,210.0,278,317.0,333
1495918810.214243,283.0,304,230.0,272,306.0,318
1495922409.996269,273.0,322,195.0,292,329.0,343
1495926012.437859,298.0,318,236.0,272,327.0,352
1495929609.247443,293.0,304,223.0,277,302.0,313
1495933209.518187,282.0,332,248.0,310,338.0,348
1495936810.048693,308.0,328,248.0,330,329.0,327
1495940412.565064,348.0,10,248.0,338,330.0,330
1495944008.6897,348.0,41,248.0,323,320.0,319
1495947666.599907,348.0,28,248.0,325,320.0,316
1495951267.622542,357.0,28,248.0,325,316.0,316
1495954807.227332,324.0,30,248.0,345,342.0,342
1495958408.858119,5.0,24,248.0,333,329.0,329
1495962009.180765,322.0,67,248.0,106,329.0,126
1495965608.8516,339.0,25,248.0,336,332.0,332
1495969264.384847,303.0,30,248.0,327,319.0,318
1495972820.669264,314.0,34,248.0,339,331.0,332
1495976406.807372,345.0,357,248.0,332,351.0,8
1495980008.024863,318.0,354,248.0,324,6.0,20
1495983609.987422,190.0,315,243.0,279,322.0,341
1495987208.498927,180.0,334,227.0,289,348.0,10
1495990811.147695,317.0,342,227.0,305,355.0,12
1495994410.737334,296.0,349,132.0,308,3.0,20
1495998009.233432,322.0,343,132.0,302,356.0,14
1496001607.852752,355.0,353,218.0,310,7.0,24
1496005210.257921,24.0,344,102.0,315,355.0,9
1496008809.441506,340.0,339,112.0,303,351.0,8
1496012408.951686,343.0,347,138.0,305,360.0,17
1496016011.659167,339.0,341,146.0,306,352.0,8
1496019609.208143,279.0,351,146.0,325,358.0,10
1496023209.627346,316.0,356,146.0,347,347.0,345
1496026831.459977,3.0,19,146.0,352,352.0,348
1496030413.450416,3.0,40,146.0,355,355.0,354
1496034010.256295,3.0,32,146.0,350,348.0,348
1496037608.92235,334.0,40,146.0,7,8.0,8
1496041206.771002,14.0,66,146.0,59,61.0,62
1496044807.019182,322.0,59,146.0,34,37.0,38
