1488153044.44531,2.68,2.68,0.0,5.02,1.79,2.66
1488153614.743596,2.68,3.20,0.0,5.00,1.79,3.19
1488156737.565751,1.34,2.80,0.0,2.91,1.79,2.70
1488157216.679657,1.34,1.99,0.0,2.83,1.79,2.80
1488160814.774585,1.79,2.86,0.0,2.96,1.79,3.10
1488164414.110533,1.79,2.58,0.0,3.18,2.23,3.40
1488168260.902824,1.79,4.17,0.0,4.41,3.13,4.84
1488171712.916199,1.34,4.39,0.45,4.79,3.13,5.38
1488175209.636547,0.9,4.89,0.9,5.41,3.58,6.04
1488178811.845189,0.0,4.72,0.9,5.35,3.58,6.05
1488182519.413825,1.34,4.13,0.0,4.39,3.13,4.82
1488186012.798147,1.79,2.91,0.0,3.60,2.68,3.92
1488189610.899768,1.34,1.89,0.0,3.09,2.23,3.41
1488193208.936322,1.79,1.48,0.0,2.83,1.79,3.12
1488196807.433483,0.0,1.71,0.0,2.86,1.79,3.11
1488200409.179271,0.45,1.43,0.0,2.82,1.79,3.12
1488204007.021451,0.45,1.48,0.0,2.83,1.79,3.12
1488207607.186447,0.45,1.75,0.0,4.38,1.79,2.80
1488208591.169338,0.45,3.02,0.0,5.09,1.79,3.08
1488208847.357202,0.45,2.81,0.0,5.21,1.79,2.95
1488208894.624504,0.45,2.79,0.0,5.23,1.79,2.95
1488209193.164247,0.45,2.50,0.0,5.06,1.79,2.63
1488209243.059576,0.45,2.53,0.0,5.11,1.79,2.63
1488211213.747867,0.45,2.69,0.0,5.97,1.79,2.55
1488214812.083469,0.45,1.64,0.0,5.22,0.9,1.53
1488218412.347022,0.0,2.30,1.34,6.29,1.34,1.83
1488222012.413264,2.68,2.82,1.34,7.19,1.79,2.57
1488225628.907044,3.58,4.52,1.79,9.25,3.13,4.59
1488229240.428208,2.68,5.41,1.79,10.52,4.02,6.30
1488232873.385398,3.58,4.39,2.23,8.80,3.13,4.74
1488236514.87162,3.13,3.71,2.23,7.55,2.68,4.13
1488240043.050163,2.68,4.08,1.34,6.19,2.68,4.40
1488243717.162764,3.13,1.76,0.9,3.13,2.23,3.84
1488247315.71537,1.79,1.21,0.45,2.79,1.79,3.13
1488250893.928098,0.45,1.76,0.0,2.86,1.79,3.11
1488254504.393871,0.0,0.87,0.0,2.75,1.79,3.15
1488258093.006998,0.0,1.57,0.0,2.84,1.79,3.12
1488261703.231233,0.0,1.80,0.9,3.08,2.23,3.41
1488265243.355201,0.0,1.57,0.9,2.84,1.79,3.12
1488268807.736181,0.0,1.25,0.45,2.80,1.79,3.13
1488272406.658333,0.45,2.14,0.45,2.17,1.34,2.32
1488276014.825926,0.0,2.37,0.45,3.49,2.68,3.91
1488279606.8802,0.9,1.53,0.9,2.84,1.79,3.12
1488283207.348038,0.45,1.48,0.9,2.83,1.79,3.12
1488286809.522021,0.45,2.19,0.45,3.14,2.23,3.40
1488290415.046793,0.0,3.23,0.9,3.65,2.68,3.92
1488294007.743483,1.34,4.47,0.9,7.16,3.13,5.28
1488297699.745856,2.23,4.03,1.34,8.11,3.13,5.24
1488301233.113553,0.9,3.71,1.34,8.07,2.68,4.24
1488304932.169303,1.34,3.72,2.23,8.44,2.68,4.30
1488308457.093928,2.23,4.02,1.34,8.54,2.68,3.77
1488315412.029186,4.02,4.18,4.02,8.27,2.68,3.55
1488315608.101517,4.02,4.17,4.02,8.26,2.68,3.55
1488319272.633018,4.02,4.71,2.23,8.50,3.13,4.39
1488322864.406275,5.81,5.37,3.13,8.61,3.58,5.55
1488326482.976598,3.58,7.33,3.13,7.74,4.02,7.14
1488328090.265973,4.47,6.86,3.13,3.98,3.13,5.50
1488330011.57793,4.47,1.74,3.13,4.10,3.13,5.31
1488333613.012461,4.02,3.59,2.23,4.30,3.58,6.90
1488337214.847186,2.68,3.59,1.79,3.82,3.58,5.99
1488340814.947063,3.58,4.41,2.68,5.26,4.47,8.53
1488344409.557315,4.92,3.73,2.23,5.27,4.47,8.51
1488348009.724078,4.47,3.97,3.13,5.24,4.47,8.51
1488351615.764634,4.92,3.38,3.13,5.39,4.47,8.48
1488355209.512275,4.47,3.17,2.68,5.74,4.92,8.85
1488391234.03566,1.79,5.64,4.02,10.27,4.02,5.98
1488394839.156655,4.47,6.31,2.68,10.96,4.47,6.63
1488398440.40445,5.37,5.92,2.68,10.19,4.02,5.75
1488402042.999209,5.37,6.35,3.13,10.76,4.47,6.64
1488405640.25914,4.47,6.77,4.47,10.31,4.47,6.96
1488409231.554486,4.92,6.83,3.58,9.74,4.47,7.31
1488412812.779385,5.37,6.70,4.02,8.02,4.02,7.03
1488416414.145756,4.92,2.38,4.02,4.38,4.02,7.15
1488420014.886729,6.26,4.06,3.58,5.24,4.47,8.52
1488423615.059017,5.37,3.42,3.58,4.93,4.02,7.78
1488427378.572887,5.81,3.54,3.13,3.65,3.13,5.47
1488430815.198045,3.58,3.65,2.23,4.84,4.02,7.82
1488434423.149345,2.68,3.51,1.79,4.30,3.58,6.86
1488438010.572051,2.68,3.31,2.23,5.02,4.02,7.76
1488441609.719322,3.58,3.28,1.79,5.05,4.02,7.76
1488445211.759141,2.23,3.59,2.23,4.30,3.58,6.90
1488448813.360278,1.79,3.14,2.23,3.95,3.58,6.02
1488452463.377564,0.0,2.94,1.79,3.65,3.13,5.47
1488456017.059366,0.45,2.23,2.23,3.55,2.68,4.89
1488459615.701935,0.9,2.41,0.9,3.78,2.68,4.91
1488463210.757686,0.9,0.95,1.34,2.92,2.23,3.41
1488466817.698546,0.9,3.84,1.79,6.65,3.13,5.46
